Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
89990000,2494.0,109744.0,Maipú,ElRedentor,3.0,2.0,,,1.0,20155428,J.E Propiedades Spa
59990000,1663.0,73159.0,Pudahuel,CruzdelSur,2.0,1.0,,,,20155404,J.E Propiedades Spa
166000000,4601.0,202439.0,LaFlorida,LasMagnoliasconPilauco,3.0,3.0,101.0,176.0,2.0,20155288,Urbalia
72000000,1996.0,87805.0,SanRamón,MartaBrunet1655,4.0,1.0,145.0,179.0,,20154458,Unne
65158674,1806.0,79462.0,Pudahuel,Quilleco,2.0,1.0,,,1.0,20154377,J.E Propiedades Spa
384962930,10670.0,469467.0,Peñalolén,LasFloresOriente/TreceOriente,3.0,3.0,128.0,345.0,2.0,20154346,Nexxos
487066500,13500.0,593984.0,LasCondes,PaulHarris/CharlesHamilton,5.0,4.0,200.0,336.0,2.0,20154215,Viel la Dehesa SPA
105000000,2910.0,128049.0,Cerrillos,Archipiélago,4.0,1.0,,,2.0,20154139,J.E Propiedades Spa
721580000,20000.0,879976.0,Vitacura,FranciscodeAguirre/Obrien,4.0,3.0,180.0,185.0,,20154066,Nexxos
422088221,11699.0,514742.0,LaReina,Hermosayluminosacasadediseñodearquitecto,4.0,4.0,200.0,150.0,,20154031,Calvert Corredores de Propiedades
132000000,3659.0,160976.0,Maipú,ReySalomón,3.0,2.0,,,1.0,20153324,J.E Propiedades Spa
231843654,6426.0,282736.0,Quilicura,Casaenventavallelocampinomodeloalicantequilicura,3.0,3.0,200.0,200.0,,20153278,Inmobi Propiedades
898367100,24900.0,1095570.0,Colina,Lareserva,6.0,5.0,360.0,1300.0,2.0,20153070,Easyprop
450987500,12500.0,549985.0,Ñuñoa,BarrioItalia/EmilioVaisse,6.0,4.0,230.0,413.0,,20152956,Sucursal El Bosque Sur
57000000,1580.0,69512.0,Peñaflor,LasCarabelas,3.0,1.0,,,1.0,20152005,J.E Propiedades Spa
50000000,1386.0,60976.0,EstaciónCentral,sanpatricio,2.0,1.0,,,,20151903,Mi Llave
160000000,4435.0,195122.0,Santiago,VictorManuel/MiguelLeonPrado,3.0,2.0,170.0,170.0,,20151703,RUKAM SPA
63000000,1746.0,76829.0,LoBarnechea,Avenidaladehesa,4.0,1.0,65.0,88.0,,20150997,Movahome Corredores Integrados
95000000,2633.0,115854.0,LasCondes,Entrepaulharrisyavenidaapoquindo,6.0,1.0,83.0,83.0,,20150981,Movahome Corredores Integrados
120000000,3326.0,146341.0,Lampa,Condominiosantacatalina,3.0,2.0,94.0,120.0,,20150931,Movahome Corredores Integrados
68000000,1885.0,82927.0,Pudahuel,Estrellasur,4.0,1.0,64.0,64.0,,20150915,Movahome Corredores Integrados
135000000,3742.0,164634.0,PadreHurtado,Villavalledelsol,3.0,2.0,90.0,140.0,,20150883,Movahome Corredores Integrados
60000000,1663.0,73171.0,LaPintana,Generalarriagada,2.0,1.0,52.0,63.0,,20150845,Movahome Corredores Integrados
128000000,3548.0,156098.0,Quilicura,AvenidaLoCruzat/RíodePlata,6.0,2.0,77.0,120.0,2.0,20150287,Propital
470000000,13027.0,573171.0,LasCondes,LasVerbenas/Pinares,3.0,2.0,130.0,306.0,2.0,20150146,Vivaqui Propiedades
220000000,6098.0,268293.0,Recoleta,Poniente,3.0,1.0,120.0,120.0,2.0,20149290,RUKAM SPA
321103100,8900.0,391589.0,Lampa,SurPoniente,4.0,2.0,140.0,140.0,2.0,20148790,RUKAM SPA
129884400,3600.0,158396.0,Lampa,LaHaciendaAlta2421,3.0,3.0,111.0,240.0,2.0,20148753,RUKAM SPA
216474000,6000.0,263993.0,Pudahuel,Av.losMolinos1865,3.0,3.0,115.0,227.0,3.0,20148452,
176426310,4890.0,215154.0,Huechuraba,AvdelParque555,2.0,2.0,86.0,86.0,1.0,20148718,RUKAM SPA
378468710,10490.0,461547.0,Colina,NorPoniente,3.0,3.0,135.0,135.0,2.0,20148671,RUKAM SPA
342750500,9500.0,417988.0,Colina,NorOriente,3.0,3.0,130.0,380.0,2.0,20148629,RUKAM SPA
342750500,9500.0,417988.0,Colina,NorOriente,3.0,3.0,130.0,380.0,2.0,20148587,RUKAM SPA
429340100,11900.0,523585.0,Peñalolén,Lasperdicesnº5000,5.0,4.0,140.0,358.0,,20147355,Movahome Corredores Integrados
775698500,21500.0,945974.0,LaReina,MariaMonvel,4.0,4.0,400.0,800.0,8.0,20146891,Unne
193022650,5350.0,235393.0,Maipú,Villaloslaureles,3.0,3.0,115.0,123.0,,20146444,
129162820,3580.0,157516.0,Maipú,Portalesdersantaana,4.0,3.0,90.0,121.0,,20146408,
300000000,8315.0,365854.0,LoPrado,Metroloprado,9.0,3.0,400.0,440.0,,20146338,
221958008,6152.0,270680.0,Pudahuel,Ciudaddelosvalles,3.0,3.0,115.0,220.0,,20146299,
302666731,8389.0,369106.0,Pudahuel,Ciudaddelosvalles,4.0,3.0,180.0,610.0,,20146258,
600000000,16630.0,731707.0,LaFlorida,Avlafloridaconrojasmagallanes,4.0,2.0,800.0,800.0,1.0,20146243,
181585607,5033.0,221446.0,Maipú,Condominioloscanelosdemaipú,3.0,3.0,82.0,118.0,1.0,20146221,
465419100,12900.0,567584.0,Colina,SantaEsther,5.0,4.0,380.0,380.0,,20144481,Urbalia
138904150,3850.0,169395.0,Colina,LasCabañas,3.0,2.0,78.0,78.0,,20144465,Urbalia
638598300,17700.0,778778.0,LoBarnechea,Colegiomontetabor,3.0,2.0,140.0,334.0,2.0,20143876,Propiedades Viel SpA
173179200,4800.0,211194.0,Ñuñoa,Grecia/juanMoya,3.0,1.0,120.0,195.0,2.0,20143239,Easyprop
320000000,8869.0,390244.0,LasCondes,Alonsodecamargo/parquestarosadeapoquindo,6.0,3.0,184.0,287.0,2.0,20143178,Easyprop
170000000,4712.0,207317.0,PuenteAlto,Avdadomingotocornaltocrnalcondiagonalnorte,3.0,2.0,98.0,254.0,,20142740,Movahome Corredores Integrados
78000000,2162.0,95122.0,PadreHurtado,Hermosapropiedad,3.0,1.0,110.0,110.0,,20142725,Movahome Corredores Integrados
103990000,2882.0,126817.0,PuenteAlto,Hermosapropiedad,3.0,1.0,84.0,81.0,,20142706,Movahome Corredores Integrados
100000000,2772.0,121951.0,Pudahuel,Excelenteoportunidad,5.0,1.0,90.0,162.0,,20142692,Movahome Corredores Integrados
135000000,3742.0,164634.0,PuenteAlto,Excelenteoportunidad,3.0,3.0,85.0,120.0,,20142674,Movahome Corredores Integrados
180500000,5003.0,220122.0,PuenteAlto,Excelenteoportunidad,3.0,3.0,93.0,188.0,,20142643,Movahome Corredores Integrados
168500000,4670.0,205488.0,PuenteAlto,Excelenteoportunidad,3.0,3.0,93.0,188.0,,20142612,Movahome Corredores Integrados
450987500,12500.0,549985.0,SanMiguel,SanMiguel,7.0,5.0,600.0,670.0,1.0,20140858,Inmobiliaria Universal
119060700,3300.0,145196.0,Recoleta,Casa3dormitorios,3.0,1.0,78.0,180.0,,20140815,Brokers Inmobiliarios
155139700,4300.0,189195.0,Buin,Cómodacasaconpatio.,4.0,3.0,93.0,185.0,1.0,20140156,Easyprop
125000000,3465.0,152439.0,EstaciónCentral,Gloria471,3.0,1.0,80.0,190.0,1.0,11323063,
278710275,7725.0,339891.0,LaReina,TownHouseencondominioaestrenarlistoparahabitar.,3.0,3.0,93.0,93.0,1.0,20139928,Easyprop
139000000,3853.0,169512.0,LaFlorida,AvenidalafloridacercadeLíder,4.0,3.0,100.0,175.0,2.0,20139164,Easyprop
162355500,4500.0,197995.0,PuenteAlto,ciudaddelsol,3.0,3.0,100.0,126.0,1.0,20138084,Nexxos
198434500,5500.0,241993.0,SanBernardo,RobertoPautCalderónNorteconAvenidaPortalesOriente,4.0,2.0,110.0,320.0,2.0,20138034,Unne
159829970,4430.0,194915.0,EstaciónCentral,VecinalesquinaRamónRivas,4.0,3.0,121.0,229.0,3.0,20138003,Nexxos
559224500,15500.0,681981.0,CaleradeTango,EnVenta!!GranCasade465m2enparcelade1hectárea,6.0,9.0,465.0,10000.0,5.0,20137914,Vivax
173179200,4800.0,211194.0,Lampa,VendoCasaImpecable4dormitorios,4.0,3.0,140.0,170.0,2.0,20137842,Vivax
299960806,8314.0,365806.0,Conchalí,Mercedarios1661,7.0,2.0,240.0,602.0,4.0,20137316,Corredores Asociados
288271210,7990.0,351550.0,LaFlorida,JardinesDeLaViña/RojasMagallanes,4.0,3.0,138.0,254.0,2.0,20137203,Nexxos
609735100,16900.0,743579.0,LaReina,DragonesdelaReina/FranciscodeVillagra,10.0,4.0,390.0,1000.0,,3949389,Jorge Pablo Caro Propiedades
162355500,4500.0,197995.0,Lampa,Elpeumo,3.0,3.0,99.0,250.0,2.0,20135569,Cesar Galaz
487066500,13500.0,593984.0,LasCondes,AngosturInglesa/AvdaLasCondes,5.0,4.0,170.0,336.0,3.0,20134665,ProUrbe Manquehue
66000000,1829.0,80488.0,Lampa,ValledelLimarí620,3.0,1.0,70.0,90.0,,20134046,Nexxos
274200400,7600.0,334391.0,Maipú,alcaldejoseluisinfantelarrain,3.0,3.0,155.0,233.0,4.0,20133095,Easyprop
95000000,2633.0,115854.0,Maipú,akenaton943,2.0,1.0,47.0,170.0,4.0,20132970,Easyprop
145000000,4019.0,176829.0,Renca,guardamarinavial1789,4.0,2.0,118.0,151.0,3.0,20132928,Easyprop
75000000,2079.0,91463.0,Maipú,juliososa1608,3.0,1.0,65.0,70.0,1.0,20132899,Easyprop
72000000,1996.0,87805.0,PadreHurtado,elmaiten,3.0,1.0,43.0,203.0,2.0,20132857,Easyprop
145000000,4019.0,176829.0,Tiltil,HuertosFamiliares,3.0,2.0,70.0,1500.0,,20132179,Easyprop
523145500,14500.0,637982.0,LasCondes,Colon1eralinea.Casaidealoficinas.137en247deterreno.,4.0,3.0,137.0,247.0,1.0,20132072,Easyprop
847856500,23500.0,1033971.0,LaReina,CarlosSilvaVildosola.4D4B2estar,4.0,4.0,344.0,1115.0,4.0,20132039,Easyprop
180395000,5000.0,219994.0,LaFlorida,ElAromo3262,3.0,3.0,95.0,150.0,,20131931,Easyprop
126276500,3500.0,153996.0,LaFlorida,Portugal11375,3.0,2.0,110.0,300.0,,20131925,Easyprop
162355500,4500.0,197995.0,Maipú,SantaBelinda2856,3.0,3.0,110.0,150.0,,20131912,Easyprop
137641385,3815.0,167855.0,Maipú,SantaBárbara878Maipú,3.0,2.0,80.0,120.0,,20131901,Easyprop
259768800,7200.0,316791.0,LaCisterna,GranAvenidaJoséMiguelCarrera/ElParrón,5.0,2.0,145.0,280.0,,20130617,Mauricio Pino Propiedades
257964850,7150.0,314591.0,Paine,Hermosaparcelaconpiscinaenpaine,6.0,3.0,2710000.0,5400.0,5.0,20130359,Movahome Corredores Integrados
530361300,14700.0,646782.0,LasCondes,CarlosAlvarado/HernandodeMagallanes,4.0,3.0,168.0,373.0,3.0,20129808,Sucursal El Bosque Sur
750443200,20800.0,915175.0,LoBarnechea,SantaBlanca,5.0,4.0,242.0,1008.0,,20129701,Propiedades Viel SpA
252553000,7000.0,307991.0,SanMiguel,Montreal/PedroMira,5.0,1.0,170.0,252.0,,20129609,Berrios Zegers
485984130,13470.0,592664.0,LasCondes,Losdominicios/cristobalcolon/ivcentenario,3.0,3.0,160.0,400.0,2.0,20129137,GRUPO INOVO PRO
272396450,7550.0,332191.0,Macul,Macul,3.0,2.0,117.0,293.0,2.0,20128477,Agente Propiedades
252553000,7000.0,307991.0,SanMiguel,SanMiguel,5.0,1.0,200.0,258.0,,20128451,Agente Propiedades
75765900,2100.0,92397.0,PuenteAlto,pje.prof.diegobarrosarana,3.0,1.0,55.0,90.0,2.0,20127486,Nexxos
357182100,9900.0,435588.0,Ñuñoa,UsoHabitacionalyComercial,11.0,5.0,263.0,287.0,2.0,20127147,Nexxos
536133940,14860.0,653822.0,Colina,CondominioPortalChamisero/AvenidaChamisero,3.0,3.0,140.0,770.0,2.0,20126787,Lavalsil Ltda.
349966300,9700.0,426788.0,Peñalolén,AvenidaConsistorial/LosPresidentes,4.0,4.0,145.0,300.0,,20126639,Mi Llave
100000000,2772.0,121951.0,PuenteAlto,lavendimiacontopeadura,3.0,2.0,112.0,258.0,,20126524,Nexxos
110000000,3049.0,134146.0,Maipú,Villalaarboleda,4.0,2.0,108.0,108.0,1.0,20126257,Easyprop
185000000,5128.0,225610.0,EstaciónCentral,Camilohenriquez6133villajosecardijin,3.0,1.0,200.0,240.0,1.0,20126244,Easyprop
469027000,13000.0,571984.0,SanMiguel,Plazayico/metrodepartamental/arquimides,4.0,3.0,200.0,836.0,5.0,15174646,GRUPO INOVO PRO
469027000,13000.0,571984.0,SanMiguel,Plazayico/metrodepartamental/arquimides,4.0,3.0,220.0,836.0,3.0,15174608,GRUPO INOVO PRO
194826600,5400.0,237593.0,Talagante,Talagante,3.0,2.0,86.0,306.0,2.0,20125668,La Cumbre Propiedades
170000000,4712.0,207317.0,PuenteAlto,Excelentecasa3d/2bconpiscinay2estacionamientos,3.0,2.0,82.0,179.0,,20125480,Brokers Inmobiliarios
300000000,8315.0,365854.0,Ñuñoa,Coventry/metrovillafrei/plazapedromontt,4.0,2.0,82.0,90.0,2.0,15175513,GRUPO INOVO PRO
540000000,14967.0,658537.0,Providencia,Jofre,6.0,4.0,203.0,270.0,2.0,20125305,Unne
155000000,4296.0,189024.0,PuenteAlto,ParqueResidencialCampanario,3.0,3.0,89.0,160.0,1.0,20125289,Easyprop
150000000,4158.0,182927.0,Peñalolén,Casaconexcelentesterminaciones,5.0,2.0,80.0,240.0,,20125191,Brokers Inmobiliarios
125000000,3465.0,152439.0,PuenteAlto,Ampliacasaesquinaenavnonatocoo,4.0,2.0,64.0,101.0,,20125166,Brokers Inmobiliarios
135000000,3742.0,164634.0,SanBernardo,VolcánTinguiriricaconPeteroa,5.0,3.0,135.0,128.0,2.0,20125121,Mi Llave
561750030,15570.0,685061.0,LoBarnechea,Casaplazasanenrique,7.0,,676.0,676.0,,20124929,
130750296,3624.0,159452.0,LoPrado,Lasrejas/perú,3.0,1.0,87.0,180.0,1.0,20124856,
82000000,2273.0,100000.0,Buin,Casaenventabuin,3.0,1.0,78.0,110.0,1.0,20124213,Movahome Corredores Integrados
118000000,3271.0,143902.0,PuenteAlto,GabrielaOriente,3.0,1.0,130.0,130.0,3.0,20124048,Corredores Asociados
70000000,1940.0,85366.0,PedroAguirreCerda,Alhueyllanquihue,3.0,1.0,,,1.0,20124038,Corredores Asociados
62000000,1718.0,75610.0,LaFlorida,SantaAmalia,2.0,1.0,,,1.0,20124035,Corredores Asociados
480000000,13304.0,585366.0,CaleradeTango,CaleradeTango,6.0,4.0,,,1.0,20124030,Corredores Asociados
313887300,8700.0,382789.0,LasCondes,Ventacasapararemodelarenlascondes,6.0,3.0,150.0,236.0,,20123237,
358986050,9950.0,437788.0,Colina,Colina,4.0,3.0,140.0,392.0,2.0,20122470,Bernal Propiedades - Santa Elena de Chicureo
360068420,9980.0,439108.0,Colina,Colina,3.0,3.0,140.0,400.0,2.0,20122444,Bernal Propiedades - Santa Elena de Chicureo
378829500,10500.0,461987.0,Colina,Colina,3.0,3.0,146.0,500.0,3.0,20122420,Bernal Propiedades - Santa Elena de Chicureo
609735100,16900.0,743579.0,Ñuñoa,CastilloVelasco/LosCerezos,5.0,4.0,278.0,495.0,3.0,20121365,ProUrbe Manquehue
337338650,9350.0,411389.0,Peñalolén,ElSolar8080,4.0,3.0,120.0,285.0,2.0,19462919,
171627803,4757.0,209302.0,Lampa,(kav)generalsanmartinnorte,3.0,3.0,105.0,105.0,,20120713,Elitte Propiedades
125482762,3478.0,153028.0,Maipú,(kav)sanbruno,3.0,2.0,72.0,122.0,3.0,20120676,Elitte Propiedades
299455700,8300.0,365190.0,Colina,Lasierradechicureo,3.0,3.0,112.0,220.0,2.0,20120324,
274200400,7600.0,334391.0,Colina,Lasierradechicureo,3.0,2.0,100.0,200.0,,20120304,
281055410,7790.0,342750.0,Colina,Sierramaestra,4.0,3.0,150.0,245.0,,20120282,
71292104,1976.0,86942.0,PuenteAlto,Eyzaguirreconnonatocoo,4.0,2.0,60.0,80.0,2.0,20120135,Grupo Premium Propiedades Santiago
265000000,7345.0,323171.0,LaFlorida,Rojasmagallanesconlaschilcas,4.0,2.0,115.0,285.0,2.0,20120112,Grupo Premium Propiedades Santiago
117942251,3269.0,143832.0,SanBernardo,Lamaestranza,5.0,3.0,80.0,124.0,2.0,20120075,Grupo Premium Propiedades Santiago
121500000,3368.0,148171.0,Maipú,SegundaTransversal-CaribúExcelentecasa,4.0,2.0,127.0,129.0,1.0,20119776,Grupo Premium Propiedades Santiago
540824210,14990.0,659542.0,LasCondes,Leon,4.0,2.0,160.0,200.0,,20119627,Grupo Premium Propiedades Santiago
137900000,3822.0,168171.0,Cerrillos,AvAeropuertoconFernándezAlbano4dormitorios2baños,4.0,2.0,106.0,112.0,1.0,20119310,Grupo Premium Propiedades Santiago
876719700,24300.0,1069170.0,LasCondes,Bajaconsiderabledeprecio//miradorlosdominicos,4.0,4.0,270.0,887.0,,11180945,Francisco Vial Propiedades
299455700,8300.0,365190.0,LaFlorida,Ampliaybellacasaaltomacul,4.0,4.0,140.0,350.0,,20118189,
566440300,15700.0,690781.0,Colina,Piedrarojas,4.0,4.0,225.0,520.0,3.0,20117902,
87000000,2411.0,106098.0,Peñaflor,Avenidalosrosales,3.0,2.0,85.0,100.0,2.0,20117476,Unne
97000000,2689.0,118293.0,Macul,BuenaventuraconDepartamental,3.0,1.0,60.0,80.0,1.0,20117182,Unne
360000000,9978.0,439024.0,Recoleta,RecoletaconLasHortensias,7.0,2.0,290.0,189.0,,20117120,Unne
125000000,3465.0,152439.0,Maipú,MarianoOsorioconLumen,2.0,2.0,70.0,90.0,2.0,20117098,Unne
1443160000,40000.0,1759951.0,LaCisterna,Metroloovalle/joseureta/granavenida,,,1000.0,1000.0,9.0,15173363,GRUPO INOVO PRO
130000000,3603.0,158537.0,Maipú,FranciscoLeDantecconLosDiamantes,3.0,2.0,91.0,140.0,1.0,20116881,Unne
135000000,3742.0,164634.0,Maipú,ElLabradorconLaSiembra,3.0,3.0,87.0,136.0,1.0,20116859,Unne
126000000,3492.0,153659.0,Santiago,EltrébolconRondizzoni,3.0,1.0,76.0,88.0,,20116840,Unne
1544181200,42800.0,1883148.0,LoBarnechea,PSTPreciosacasasectorLosNogales,7.0,7.0,507.0,1339.0,8.0,20116568,Nieto & Stone Propiedades
553812650,15350.0,675381.0,LoBarnechea,Caminoreal/pieandino,5.0,4.0,220.0,360.0,2.0,15831697,Fridman Propiedades
223689800,6200.0,272792.0,EstaciónCentral,PadreVicenteIrarrazabal/Avenida5deAbril,4.0,2.0,165.0,220.0,,6360607,Jorge Pablo Caro Propiedades
162355500,4500.0,197995.0,Maipú,SectorElBosquedeMaipu,3.0,3.0,84.0,116.0,,15394802,Unne
324711000,9000.0,395989.0,LaFlorida,CaminodelanaturalezacondominioIII,3.0,3.0,115.0,300.0,2.0,12227929,
120000000,3326.0,146341.0,Peñalolén,Noespecifica,4.0,2.0,120.0,200.0,2.0,17150697,GRUPO INOVO PRO
613343000,17000.0,747979.0,LaReina,SimonGonzálezcarlosossandon,4.0,3.0,180.0,360.0,3.0,8071936,Easyprop
191218700,5300.0,233194.0,LasCondes,Alonsodecordova/presidenteriesco/pioxi,1.0,1.0,7.0,38.0,1.0,13990100,GRUPO INOVO PRO
92000000,2550.0,112195.0,Renca,isidrocorbinos7787renca,2.0,1.0,75.0,100.0,2.0,17846672,Propital
148400900,4113.0,180977.0,Buin,Sevendehermosacasabdo.Ohiggins/guaridamarinabuin,3.0,3.0,75.0,124.0,,19703876,Brokers Inmobiliarios
95000000,2633.0,115854.0,PuenteAlto,LuisMatte/LibertadorOhiggins,3.0,1.0,75.0,123.0,,4846165,Jorge Pablo Caro Propiedades
124000000,3437.0,151220.0,Talagante,Sodimactalagante/liceobicentenario/parqueoctavioleiva,3.0,3.0,112.0,120.0,2.0,15175350,GRUPO INOVO PRO
117500000,3257.0,143293.0,Maipú,PlazaMaipú,2.0,1.0,100.0,198.0,1.0,9972230,Easyprop
135151934,3746.0,164819.0,Cerrillos,Errazuriz,4.0,1.0,91.0,106.0,1.0,18070155,Propital
541185000,15000.0,659982.0,Ñuñoa,PedroAguirrireCerdaconCrecenteErrazuriz,4.0,2.0,247.0,509.0,4.0,13443322,Easyprop
263376700,7300.0,321191.0,LasCondes,Alonsodecamargo8916,2.0,2.0,75.0,85.0,1.0,13990133,GRUPO INOVO PRO
160190760,4440.0,195355.0,Maipú,SectorElBosquedeMaipu,3.0,3.0,84.0,116.0,,16979936,Unne
140708100,3900.0,171595.0,Maipú,eladiorojas,3.0,3.0,110.0,136.0,3.0,11092353,Nexxos
140347310,3890.0,171155.0,PuenteAlto,CordilleradeNahuelbuta,3.0,3.0,80.0,173.0,1.0,15225335,Nexxos
358986050,9950.0,437788.0,LaFlorida,Metrovicuñamackenna/elulmo/fiscalialocallaflorida,3.0,3.0,174.0,284.0,3.0,15173375,GRUPO INOVO PRO
948877700,26300.0,1157168.0,Providencia,Campusorienteuc/chileespaña/centrodeportivoelaguilucho,6.0,5.0,343.0,583.0,3.0,15174342,GRUPO INOVO PRO
105000000,2910.0,128049.0,LaFlorida,Cesfamtrinidad/cerroabanico/av.Uno,3.0,1.0,89.0,158.0,2.0,13990052,GRUPO INOVO PRO
380000000,10532.0,463415.0,SanMiguel,CalleSanIgnaciodeLoyola,3.0,2.0,146.0,200.0,2.0,20108575,Grio Propiedades
486705710,13490.0,593544.0,LasCondes,Metrofranciscobilbao/vaticano/isabellacatolica,3.0,2.0,103.0,200.0,3.0,18047669,GRUPO INOVO PRO
306671500,8500.0,373990.0,PuenteAlto,Granpropiedadidealcentromédicoenzonadealtademanda,5.0,2.0,100.0,235.0,,16944330,Brokers Inmobiliarios
469027000,13000.0,571984.0,LasCondes,FranciscoBulnesCorrea/SanCarlosdeApoquindo,4.0,2.0,161.0,350.0,,12143925,Viel Propiedades dos Ltda.
396869000,11000.0,483987.0,Ñuñoa,Av.Simónbolivar/colegiocalasanz/ortuzar,4.0,3.0,119.0,270.0,2.0,15175540,GRUPO INOVO PRO
340000000,9424.0,414634.0,Providencia,Caupolican/metrosantaisabel/uniacc,4.0,1.0,140.0,215.0,,15174535,GRUPO INOVO PRO
110000000,3049.0,134146.0,LaGranja,Villalospensamientos,3.0,1.0,,,2.0,11449490,Propital
86000000,2384.0,104878.0,LaGranja,VentaCasa3DormitoriosLaGranja,3.0,1.0,39.0,279.0,1.0,16987947,Invierte Propiedades
465419100,12900.0,567584.0,Maipú,PrtadelViento2891,4.0,4.0,250.0,1100.0,8.0,20106197,
155139700,4300.0,189195.0,Colina,BarrioPortezuelo,3.0,3.0,90.0,215.0,3.0,12647783,
317495200,8800.0,387189.0,Independencia,Noespecifica,3.0,1.0,140.0,178.0,1.0,17150653,GRUPO INOVO PRO
272396450,7550.0,332191.0,Macul,Brownsur/metrolospresidentes/losolmos,3.0,2.0,117.0,293.0,2.0,15174226,GRUPO INOVO PRO
210000000,5821.0,256098.0,CerroNavia,Florencia1478,6.0,2.0,224.0,160.0,2.0,20104875,Navacasa Propiedades
173179200,4800.0,211194.0,LasCondes,Metoelgolf/sansebastian/metrotobalaba,1.0,1.0,47.0,54.0,,13990087,GRUPO INOVO PRO
150000000,4158.0,182927.0,Independencia,gamero,5.0,2.0,180.0,200.0,2.0,11426350,Propital
505106000,14000.0,615983.0,LasCondes,Metrolosdominicos/zanzibarponiente/chesterton,4.0,4.0,156.0,320.0,2.0,15173440,GRUPO INOVO PRO
290435950,8050.0,354190.0,PadreHurtado,LagunadelSol//PadreHurtado,5.0,4.0,208.0,371.0,,14475428,Unne
295847800,8200.0,360790.0,Buin,AltoJahuel,4.0,3.0,122.0,304.0,2.0,20101977,
65000000,1802.0,79268.0,PuenteAlto,Santarosa,2.0,1.0,,,3.0,16591918,Propital
209258200,5800.0,255193.0,Peñalolén,Metrogrecia/ellago/plazadelaniñez,9.0,6.0,250.0,209.0,2.0,16381027,GRUPO INOVO PRO
540824210,14990.0,659542.0,LasCondes,Cristobalcolon/hospitaldipreca/casonasantarosadeapoquindo,4.0,2.0,160.0,200.0,1.0,15173475,GRUPO INOVO PRO
98000000,2716.0,119512.0,Maipú,BandurriaAzul649,2.0,1.0,80.0,85.0,2.0,20099416,
90000000,2495.0,109756.0,LaGranja,Pilarmeza,3.0,1.0,,,1.0,20099509,
182500000,5058.0,222561.0,Maipú,Boldomavida514,3.0,2.0,,,2.0,20099484,
80000000,2217.0,97561.0,PedroAguirreCerda,PedroAguirreCerda,3.0,1.0,91.0,128.0,,11552538,INDEHID Administracion y Gestion Inmobiliaria
195000000,5405.0,237805.0,Peñalolén,Metrolastorres/avenidalastorres/cesfamlastorres,5.0,2.0,118.0,300.0,3.0,15174266,GRUPO INOVO PRO
147000000,4074.0,179268.0,Maipú,LasParcelas,4.0,2.0,100.0,122.0,2.0,17994036,Good Propiedades Ltda.
490674400,13600.0,598383.0,LasCondes,Teno8124,4.0,4.0,190.0,299.0,2.0,15174164,GRUPO INOVO PRO
577264000,16000.0,703980.0,Peñaflor,autopistadelsol/avmanuelcastillo,4.0,4.0,350.0,5000.0,1.0,2994168,Jorge Pablo Caro Propiedades
176426310,4890.0,215154.0,Peñaflor,Av.Miraflores1905,3.0,3.0,95.0,115.0,2.0,20090596,
414908500,11500.0,505986.0,LaReina,Principedegales/carlososandon/plazaosandon,4.0,3.0,151.0,205.0,2.0,16932271,GRUPO INOVO PRO
156943650,4350.0,191395.0,Maipú,Lautaro/avdaelparque/avdalonquen,3.0,3.0,93.0,145.0,2.0,13990209,GRUPO INOVO PRO
350000000,9701.0,426829.0,LasCondes,WarrenSmith,3.0,2.0,78.0,183.0,2.0,20088800,
100000000,2772.0,121951.0,PuenteAlto,Sanjorge,3.0,1.0,54.0,108.0,1.0,11426150,Propital
277000000,7678.0,337805.0,Ñuñoa,LaProa938,4.0,3.0,135.0,220.0,3.0,20088340,
44990000,1247.0,54866.0,LaPintana,Palpal,3.0,1.0,,,,16262497,J.E Propiedades Spa
79990000,2217.0,97549.0,EstaciónCentral,GarcíadeCáceres,4.0,1.0,,,,16262450,J.E Propiedades Spa
123000000,3409.0,150000.0,Maipú,VioletaParra,5.0,2.0,,,1.0,16261654,J.E Propiedades Spa
165000000,4573.0,201220.0,Independencia,Maruri,6.0,4.0,,,,16261573,J.E Propiedades Spa
250000000,6929.0,304878.0,EstaciónCentral,RadaldelObispoFranciscoAnabalónDuarte,10.0,5.0,,,4.0,16261247,J.E Propiedades Spa
176000000,4878.0,214634.0,LaFlorida,PaseoGranadilla,3.0,2.0,,,2.0,16213315,J.E Propiedades Spa
540000000,14967.0,658537.0,Ñuñoa,SanJorge100,,6.0,,,3.0,16212873,J.E Propiedades Spa
456399350,12650.0,556585.0,CaleradeTango,CondominioSantaCruzdeLoreto/LonquenSur,4.0,5.0,260.0,5000.0,8.0,10023587,Arsen Propiedades
117000000,3243.0,142683.0,Recoleta,BernardoBecerra/Recoleta,2.0,1.0,65.0,200.0,,5916779,Jorge Pablo Caro Propiedades
396869000,11000.0,483987.0,LaFlorida,Colegioantuquenuandino/locañas/colegiosantamariadelocañas,3.0,2.0,140.0,440.0,2.0,14454564,GRUPO INOVO PRO
272396450,7550.0,332191.0,Macul,Brownsur/metrolospresidentes/losolmos,3.0,2.0,117.0,293.0,2.0,15699386,GRUPO INOVO PRO
414908500,11500.0,505986.0,LasCondes,Avenidalascondes/padreerrazuriz/hospitalfach,4.0,3.0,160.0,240.0,4.0,17835506,GRUPO INOVO PRO
